CustomerID,Gender,Age,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,InternetService,OnlineSecurity,TechSupport,SupportCalls,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST07802,Male,26,0,No,No,38,Yes,DSL,Yes,Yes,3,Month-to-month,Yes,Electronic check,50.2,2085.83,No
CUST07803,Male,60,1,Yes,No,31,Yes,DSL,No,Yes,2,Month-to-month,Yes,Credit card,55.68,1628.37,No
CUST07804,Female,64,1,No,No,14,Yes,Fiber optic,No,No,2,Month-to-month,Yes,Electronic check,70.94,903.17,No
CUST07805,Male,61,1,Yes,No,32,Yes,Fiber optic,Yes,Yes,3,Month-to-month,Yes,Electronic check,70.86,2475.29,No
CUST07806,Female,58,0,No,No,67,Yes,No,No internet service,No internet service,3,Month-to-month,No,Credit card,43.86,2675.58,No
CUST07807,Female,31,0,Yes,No,4,Yes,No,No internet service,No internet service,1,One year,Yes,Credit card,28.52,102.89,No
CUST07808,Male,48,0,No,No,57,Yes,DSL,Yes,No,1,One year,Yes,Electronic check,62.23,3513.17,No
CUST07809,Male,24,0,Yes,No,31,Yes,Fiber optic,Yes,No,1,Two year,Yes,Mailed check,80.33,2513.75,No
CUST07810,Female,39,0,No,No,49,Yes,Fiber optic,Yes,No,2,Two year,No,Credit card,82.48,3820.81,No
CUST07811,Female,47,0,No,No,40,Yes,DSL,No,Yes,0,Month-to-month,Yes,Electronic check,50.97,1966.94,No
CUST07812,Male,56,0,No,Yes,28,Yes,Fiber optic,No,No,4,One year,Yes,Credit card,74.54,2287.56,No
CUST07813,Female,23,0,Yes,No,31,Yes,Fiber optic,Yes,No,3,Two year,No,Mailed check,97.14,2888.02,No
CUST07814,Male,65,1,Yes,No,42,Yes,Fiber optic,No,No,4,One year,Yes,Credit card,91.09,3972.26,No
CUST07815,Male,44,0,No,No,15,Yes,DSL,No,Yes,2,Month-to-month,Yes,Bank transfer,61.5,943.27,Yes
CUST07816,Female,69,1,No,Yes,28,Yes,DSL,No,No,1,Two year,Yes,Credit card,59.8,1545.78,No
CUST07817,Female,48,0,No,No,38,Yes,No,No internet service,No internet service,0,Month-to-month,Yes,Mailed check,20.0,730.77,No
CUST07818,Male,49,0,Yes,Yes,44,Yes,Fiber optic,No,Yes,1,One year,Yes,Credit card,71.42,3083.95,No
CUST07819,Female,58,0,Yes,No,42,Yes,No,No internet service,No internet service,2,Month-to-month,Yes,Mailed check,36.92,1590.38,No
CUST07820,Male,65,1,Yes,No,23,Yes,Fiber optic,No,Yes,3,Two year,No,Electronic check,81.11,2009.83,No
CUST07821,Female,27,0,No,No,29,Yes,No,No internet service,No internet service,0,Two year,Yes,Bank transfer,32.48,962.97,No
CUST07822,Male,47,0,Yes,No,12,Yes,DSL,Yes,No,1,Two year,No,Electronic check,51.3,609.8,No
CUST07823,Male,19,0,Yes,No,55,No,Fiber optic,No,No,3,Month-to-month,Yes,Electronic check,84.99,4960.77,No
CUST07824,Female,45,0,No,No,33,Yes,No,No internet service,No internet service,1,Month-to-month,Yes,Bank transfer,31.71,945.23,No
CUST07825,Male,65,1,No,No,29,Yes,DSL,Yes,Yes,0,Two year,Yes,Bank transfer,48.0,1471.86,No
CUST07826,Female,68,1,No,Yes,29,Yes,DSL,No,No,1,Two year,No,Bank transfer,62.25,1834.76,No
CUST07827,Female,34,0,Yes,Yes,25,Yes,No,No internet service,No internet service,2,Two year,Yes,Electronic check,35.44,941.05,Yes
CUST07828,Male,40,0,Yes,Yes,45,Yes,DSL,No,No,3,One year,Yes,Electronic check,60.2,2888.5,No
CUST07829,Female,49,0,No,Yes,30,Yes,Fiber optic,Yes,Yes,5,Month-to-month,No,Electronic check,81.62,2209.2,No
CUST07830,Male,40,0,Yes,No,14,Yes,Fiber optic,No,No,1,Month-to-month,No,Bank transfer,91.48,1381.96,No
CUST07831,Female,28,0,No,No,17,Yes,Fiber optic,Yes,No,2,Month-to-month,Yes,Electronic check,89.91,1632.68,Yes
CUST07832,Male,35,0,Yes,No,10,Yes,No,No internet service,No internet service,1,Month-to-month,No,Credit card,28.14,293.05,No
CUST07833,Female,41,0,No,No,66,Yes,No,No internet service,No internet service,0,Month-to-month,Yes,Credit card,28.05,1787.81,No
CUST07834,Female,48,0,Yes,No,26,Yes,DSL,Yes,Yes,2,Month-to-month,Yes,Credit card,49.3,1175.31,No
CUST07835,Female,71,1,No,No,70,Yes,DSL,No,No,0,One year,Yes,Mailed check,66.59,4545.13,No
CUST07836,Male,49,0,No,Yes,32,Yes,Fiber optic,Yes,No,2,Two year,Yes,Mailed check,76.02,2307.96,No
CUST07837,Male,40,0,Yes,No,22,No,No,No internet service,No internet service,2,Month-to-month,Yes,Mailed check,27.51,610.89,No
CUST07838,Female,56,0,Yes,No,25,Yes,Fiber optic,Yes,Yes,3,Two year,No,Bank transfer,76.53,1908.01,No
CUST07839,Female,62,1,No,No,31,Yes,DSL,Yes,Yes,1,Month-to-month,Yes,Credit card,55.07,1739.53,No
CUST07840,Female,42,0,No,Yes,14,Yes,No,No internet service,No internet service,1,Two year,Yes,Credit card,35.61,464.32,No
CUST07841,Male,46,0,Yes,No,11,No,DSL,No,No,2,Month-to-month,Yes,Electronic check,56.21,610.34,No
CUST07842,Male,30,0,Yes,No,51,Yes,DSL,No,No,4,Month-to-month,Yes,Electronic check,57.41,2781.05,No
CUST07843,Female,68,1,No,No,21,Yes,DSL,No,No,2,One year,Yes,Mailed check,47.78,978.16,No
CUST07844,Female,68,1,No,No,71,Yes,Fiber optic,No,No,4,Month-to-month,Yes,Electronic check,81.18,5510.94,No
CUST07845,Male,28,0,No,No,39,Yes,Fiber optic,No,No,3,One year,No,Bank transfer,89.97,3419.43,No
CUST07846,Male,38,0,Yes,No,20,Yes,Fiber optic,No,No,0,One year,Yes,Bank transfer,95.58,,No
CUST07847,Male,33,0,No,No,72,No,DSL,No,Yes,1,Month-to-month,Yes,Bank transfer,43.11,3289.76,No
CUST07848,Male,71,1,Yes,No,53,Yes,DSL,No,No,0,One year,No,Electronic check,74.41,3870.29,No
CUST07849,Female,21,0,Yes,No,9,No,No,No internet service,No internet service,3,One year,Yes,Bank transfer,26.74,224.24,No
CUST07850,Male,30,0,No,No,16,Yes,Fiber optic,No,,4,Month-to-month,Yes,Electronic check,82.24,1437.43,Yes
CUST07851,Female,36,0,Yes,Yes,1,Yes,Fiber optic,No,No,1,One year,Yes,Mailed check,86.3,90.02,No
CUST07852,Male,50,0,No,No,24,Yes,No,No internet service,No internet service,2,Two year,No,Bank transfer,31.96,761.79,No
CUST07853,Male,32,0,Yes,No,72,Yes,DSL,No,No,1,Month-to-month,Yes,Electronic check,76.81,5969.7,No
CUST07854,Female,49,0,Yes,Yes,7,Yes,Fiber optic,No,Yes,1,Month-to-month,Yes,Credit card,73.76,483.23,Yes
CUST07855,Female,61,1,No,No,35,Yes,DSL,No,No,2,Month-to-month,Yes,Electronic check,59.71,2060.7,No
CUST07856,Female,66,1,Yes,No,72,Yes,Fiber optic,No,No,1,One year,Yes,Credit card,78.37,6069.78,No
CUST07857,Female,23,0,No,No,25,Yes,Fiber optic,No,No,0,Two year,Yes,Credit card,93.35,2421.94,No
CUST07858,Male,26,0,No,No,33,Yes,DSL,Yes,No,2,Two year,Yes,Mailed check,50.46,1512.36,No
CUST07859,Female,23,0,Yes,Yes,21,Yes,Fiber optic,No,Yes,0,One year,No,Electronic check,63.79,1352.17,No
CUST07860,Male,70,1,No,Yes,16,Yes,No,No internet service,No internet service,4,Month-to-month,Yes,Electronic check,21.07,304.58,No
CUST07861,Female,55,0,No,No,44,Yes,Fiber optic,Yes,No,2,One year,No,Bank transfer,74.25,2946.39,No
CUST07862,Female,48,0,No,Yes,45,Yes,Fiber optic,No,No,2,Month-to-month,Yes,Electronic check,87.65,4315.22,No
CUST07863,Female,63,1,Yes,No,37,Yes,No,No internet service,No internet service,5,Month-to-month,No,Credit card,33.44,1341.19,No
CUST07864,Male,51,0,No,No,19,Yes,Fiber optic,No,No,2,Month-to-month,Yes,Bank transfer,73.83,1405.81,Yes
CUST07865,Male,31,0,No,Yes,37,Yes,Fiber optic,Yes,No,2,Month-to-month,Yes,Credit card,84.66,3140.13,No
CUST07866,Male,47,0,No,Yes,9,Yes,DSL,No,Yes,0,Two year,Yes,Bank transfer,52.89,507.07,No
CUST07867,Female,58,0,Yes,No,40,Yes,Fiber optic,Yes,Yes,0,One year,No,Bank transfer,74.73,2837.06,No
CUST07868,Female,20,0,Yes,No,15,Yes,Fiber optic,Yes,Yes,5,Month-to-month,Yes,Electronic check,53.94,878.76,No
CUST07869,Female,53,0,No,No,14,Yes,DSL,Yes,No,1,Month-to-month,No,Bank transfer,67.9,1014.72,No
CUST07870,Female,46,0,No,No,68,Yes,No,No internet service,No internet service,0,One year,No,Bank transfer,37.88,2723.88,No
CUST07871,Male,22,0,No,Yes,3,Yes,DSL,No,Yes,2,Month-to-month,Yes,Bank transfer,50.66,159.98,Yes
CUST07872,Female,33,0,No,No,24,Yes,DSL,Yes,No,3,Month-to-month,Yes,Credit card,71.19,1586.08,No
CUST07873,Female,44,0,Yes,No,9,Yes,DSL,No,No,3,Two year,Yes,Mailed check,69.79,604.77,No
CUST07874,Male,37,0,No,No,30,No,Fiber optic,Yes,No,0,One year,Yes,Bank transfer,64.87,1868.94,No
CUST07875,Female,34,0,Yes,No,16,Yes,Fiber optic,No,No,3,Two year,Yes,Mailed check,92.37,1350.87,No
CUST07876,Male,55,0,Yes,No,10,Yes,DSL,Yes,No,1,Two year,Yes,Bank transfer,54.72,513.72,No
CUST07877,Female,41,0,Yes,No,21,Yes,DSL,No,No,2,One year,Yes,Credit card,51.01,1128.41,Yes
CUST07878,Male,46,0,No,No,14,Yes,Fiber optic,No,No,1,Month-to-month,Yes,Bank transfer,87.66,1283.77,No
CUST07879,Male,64,1,Yes,No,14,Yes,Fiber optic,No,No,3,Month-to-month,No,Mailed check,78.29,1142.64,Yes
CUST07880,Female,23,0,No,No,41,No,DSL,No,No,2,Month-to-month,Yes,Mailed check,60.95,2441.28,No
CUST07881,Female,38,0,Yes,No,8,Yes,DSL,No,No,3,Month-to-month,Yes,Credit card,63.34,492.51,No
CUST07882,Male,22,0,Yes,No,4,Yes,No,No internet service,No internet service,1,One year,Yes,Electronic check,44.12,188.31,Yes
CUST07883,Male,71,1,No,Yes,32,Yes,DSL,No,No,0,Month-to-month,Yes,Credit card,59.29,1865.07,No
CUST07884,Male,28,0,Yes,Yes,24,No,DSL,No,No,2,Month-to-month,Yes,Credit card,61.18,1498.18,No
CUST07885,Male,65,1,Yes,No,16,Yes,DSL,No,No,1,Month-to-month,No,Mailed check,57.59,969.92,Yes
CUST07886,Male,29,0,Yes,No,40,Yes,No,,No internet service,3,One year,Yes,Credit card,42.3,1543.73,No
CUST07887,Male,36,0,No,No,72,No,DSL,Yes,No,5,Month-to-month,Yes,Bank transfer,56.41,4443.16,No
CUST07888,Female,53,0,No,Yes,26,Yes,Fiber optic,No,No,1,Month-to-month,Yes,Credit card,83.12,1969.88,Yes
CUST07889,Female,66,1,No,Yes,27,Yes,DSL,No,No,0,One year,Yes,Mailed check,75.32,2149.97,No
CUST07890,Female,28,0,Yes,No,11,Yes,Fiber optic,Yes,No,1,Month-to-month,Yes,Bank transfer,77.5,839.46,No
CUST07891,Male,30,0,Yes,No,9,Yes,DSL,Yes,No,3,Month-to-month,Yes,Mailed check,59.82,501.24,No
CUST07892,Female,69,1,Yes,No,25,Yes,No,No internet service,No internet service,1,Month-to-month,Yes,Mailed check,37.93,1001.19,No
CUST07893,Female,36,0,No,No,6,Yes,Fiber optic,No,No,1,One year,No,Electronic check,89.97,529.74,No
CUST07894,Male,30,0,Yes,No,5,Yes,Fiber optic,No,No,4,Month-to-month,Yes,Bank transfer,76.13,348.55,Yes
CUST07895,Female,61,1,Yes,No,35,No,DSL,No,No,1,Month-to-month,Yes,Electronic check,42.11,1397.83,No
CUST07896,Female,23,0,No,No,9,Yes,DSL,No,Yes,0,Month-to-month,Yes,Credit card,46.89,420.79,No
CUST07897,Male,68,1,No,No,36,Yes,DSL,Yes,No,3,Two year,Yes,Electronic check,61.92,2091.44,No
CUST07898,Male,68,1,Yes,Yes,56,Yes,DSL,No,Yes,4,Month-to-month,Yes,Bank transfer,46.53,2742.4,No
CUST07899,Male,67,1,No,No,33,Yes,No,No internet service,No internet service,1,One year,No,Credit card,33.83,1136.34,No
CUST07900,Male,35,0,Yes,Yes,7,No,DSL,Yes,No,1,Month-to-month,Yes,Mailed check,64.03,482.28,No
CUST07901,Male,24,0,No,No,72,Yes,No,No internet service,No internet service,2,One year,Yes,Electronic check,35.63,2434.55,No
CUST07902,Male,42,0,No,No,28,Yes,Fiber optic,No,No,2,Month-to-month,Yes,Mailed check,84.43,2380.85,Yes
CUST07903,Male,37,0,No,No,26,Yes,Fiber optic,No,No,4,Month-to-month,Yes,Credit card,90.05,2132.11,Yes
CUST07904,Female,73,1,Yes,No,24,Yes,DSL,Yes,No,0,Month-to-month,Yes,Credit card,56.83,1290.61,No
CUST07905,Male,54,0,No,No,16,Yes,DSL,Yes,Yes,1,One year,Yes,Bank transfer,45.88,731.72,No
CUST07906,Male,72,1,Yes,Yes,12,Yes,Fiber optic,Yes,No,2,Month-to-month,Yes,Bank transfer,80.78,905.31,No
CUST07907,Male,61,1,No,No,3,Yes,Fiber optic,No,No,1,Month-to-month,Yes,Mailed check,85.45,267.14,Yes
CUST07908,Female,59,0,No,No,9,No,No,No internet service,No internet service,2,Month-to-month,Yes,Mailed check,36.17,311.61,No
CUST07909,Female,24,0,No,No,22,Yes,DSL,No,No,1,Two year,Yes,Mailed check,68.52,1427.43,No
CUST07910,Male,21,0,No,Yes,35,Yes,Fiber optic,No,No,3,Two year,Yes,Mailed check,93.26,3545.15,No
CUST07911,Female,20,0,No,No,13,Yes,Fiber optic,Yes,No,0,Two year,Yes,Credit card,74.8,890.3,No
CUST07912,Male,52,0,No,No,32,Yes,DSL,Yes,No,1,Month-to-month,Yes,Credit card,56.11,1772.8,No
CUST07913,Male,29,0,Yes,No,21,Yes,Fiber optic,No,No,1,One year,Yes,Credit card,94.71,1896.69,No
CUST07914,Female,75,1,No,No,25,Yes,DSL,Yes,No,5,One year,Yes,Electronic check,61.54,1678.86,Yes
CUST07915,Female,25,0,Yes,No,47,Yes,DSL,No,Yes,2,Month-to-month,Yes,Electronic check,43.59,2218.83,No
CUST07916,Female,72,1,Yes,No,32,Yes,No,No internet service,No internet service,3,Month-to-month,Yes,Credit card,41.36,1414.6,No
CUST07917,Female,56,0,No,No,37,Yes,DSL,Yes,No,4,Month-to-month,No,Electronic check,48.11,1858.38,No
CUST07918,Male,24,0,Yes,Yes,72,Yes,DSL,No,Yes,1,Two year,Yes,Mailed check,54.95,3565.45,No
CUST07919,Female,21,0,No,No,13,Yes,DSL,Yes,No,3,One year,Yes,Electronic check,51.16,639.96,No
CUST07920,Female,40,0,Yes,Yes,44,Yes,No,No internet service,No internet service,2,Month-to-month,Yes,Electronic check,39.27,1699.6,No
CUST07921,Male,37,0,Yes,No,36,Yes,Fiber optic,No,Yes,4,One year,No,Mailed check,74.25,2619.58,No
CUST07922,Male,36,0,No,No,36,Yes,Fiber optic,No,Yes,0,One year,Yes,Electronic check,81.47,2684.23,No
CUST07923,Female,48,0,No,No,29,Yes,Fiber optic,No,Yes,0,Month-to-month,No,Bank transfer,69.51,1976.76,No
CUST07924,Male,25,0,No,No,34,Yes,No,No internet service,No internet service,2,Month-to-month,Yes,Mailed check,20.0,658.78,No
CUST07925,Male,25,0,No,No,21,Yes,DSL,No,No,1,One year,Yes,Mailed check,56.72,1096.5,No
CUST07926,Female,58,0,Yes,Yes,27,Yes,Fiber optic,No,Yes,6,Month-to-month,Yes,Bank transfer,64.59,1871.98,No
CUST07927,Male,75,1,Yes,Yes,51,Yes,Fiber optic,No,Yes,4,Month-to-month,Yes,Mailed check,73.88,3953.09,No
CUST07928,Female,33,0,No,Yes,17,Yes,DSL,Yes,Yes,4,Month-to-month,No,Electronic check,47.92,792.51,No
CUST07929,Female,72,1,No,No,18,Yes,Fiber optic,Yes,No,2,Month-to-month,Yes,Bank transfer,95.28,1859.4,No
CUST07930,Male,38,0,No,No,34,Yes,DSL,No,No,1,One year,Yes,Bank transfer,54.18,1794.15,No
CUST07931,Male,37,0,Yes,No,32,Yes,Fiber optic,No,No,0,Month-to-month,Yes,Mailed check,79.67,2338.8,No
CUST07932,Male,23,0,Yes,Yes,21,Yes,DSL,Yes,Yes,3,One year,Yes,Electronic check,44.69,986.24,No
CUST07933,Female,42,0,Yes,Yes,35,Yes,Fiber optic,Yes,No,1,Month-to-month,Yes,Credit card,90.65,2863.83,No
CUST07934,Female,46,0,No,Yes,35,Yes,Fiber optic,Yes,Yes,2,Month-to-month,No,Electronic check,76.6,2776.46,No
CUST07935,Male,56,0,Yes,No,72,Yes,Fiber optic,No,No,4,Month-to-month,Yes,Electronic check,70.54,5347.63,No
CUST07936,Male,27,0,No,No,72,Yes,DSL,Yes,No,1,Month-to-month,No,Electronic check,78.96,5399.09,No
CUST07937,Female,28,0,Yes,Yes,72,Yes,DSL,Yes,No,1,Month-to-month,Yes,Bank transfer,67.96,4757.94,No
CUST07938,Female,43,0,No,No,35,Yes,No,No internet service,No internet service,1,Month-to-month,Yes,Bank transfer,29.57,1011.41,No
CUST07939,Female,22,0,Yes,Yes,47,Yes,DSL,No,Yes,1,Month-to-month,Yes,Credit card,34.64,1548.31,No
CUST07940,Female,26,0,No,No,34,No,DSL,No,No,5,Month-to-month,Yes,Bank transfer,53.85,1867.27,No
CUST07941,Male,54,0,No,No,25,Yes,Fiber optic,No,No,1,One year,No,Electronic check,81.98,2245.47,No
CUST07942,Female,73,1,Yes,No,36,Yes,Fiber optic,No,No,4,One year,Yes,Bank transfer,81.24,3145.36,No
CUST07943,Female,51,0,Yes,Yes,25,Yes,DSL,No,No,4,Month-to-month,Yes,Electronic check,65.34,1524.96,No
CUST07944,Male,26,0,Yes,Yes,28,Yes,Fiber optic,Yes,No,5,Month-to-month,No,Credit card,90.02,2652.63,No
CUST07945,Female,75,1,No,Yes,26,Yes,DSL,No,No,1,Two year,Yes,Electronic check,77.86,1849.56,No
CUST07946,Female,48,0,No,No,27,Yes,Fiber optic,No,,1,Month-to-month,No,Mailed check,64.98,1778.75,No
CUST07947,Female,59,0,Yes,No,17,Yes,Fiber optic,No,Yes,4,Month-to-month,Yes,Credit card,84.03,1534.09,No
CUST07948,Male,29,0,No,No,44,Yes,DSL,No,Yes,2,Month-to-month,Yes,Bank transfer,42.08,1809.54,No
CUST07949,Male,51,0,Yes,No,36,Yes,No,No internet service,No internet service,1,Month-to-month,Yes,Mailed check,38.73,1354.83,No
CUST07950,Male,22,0,No,Yes,17,Yes,DSL,No,No,1,One year,No,Bank transfer,60.89,1080.95,No
CUST07951,Female,54,0,No,No,26,Yes,DSL,Yes,No,2,Month-to-month,Yes,Electronic check,65.93,1684.75,No
CUST07952,Male,29,0,No,No,12,Yes,DSL,Yes,No,4,Month-to-month,No,Electronic check,67.9,889.31,No
CUST07953,Male,70,1,Yes,No,31,Yes,DSL,Yes,No,2,Month-to-month,Yes,Mailed check,50.52,1591.12,No
CUST07954,Male,21,0,Yes,No,51,Yes,DSL,No,No,1,Month-to-month,Yes,Credit card,49.38,2465.85,No
CUST07955,Male,55,0,No,Yes,22,Yes,DSL,Yes,Yes,0,One year,Yes,Mailed check,53.15,1165.17,Yes
CUST07956,Female,26,0,Yes,No,44,Yes,No,No internet service,No internet service,4,Month-to-month,Yes,Electronic check,20.0,822.99,No
CUST07957,Female,57,0,No,Yes,27,Yes,DSL,No,No,3,Month-to-month,Yes,Bank transfer,65.56,1604.44,No
CUST07958,Female,46,0,No,Yes,22,Yes,Fiber optic,No,Yes,2,Two year,No,Credit card,77.28,1572.02,No
CUST07959,Male,74,1,No,Yes,16,No,Fiber optic,Yes,Yes,5,One year,No,Bank transfer,54.11,899.17,No
CUST07960,Female,55,0,No,Yes,24,Yes,DSL,No,No,0,Two year,No,Electronic check,66.23,1745.68,No
CUST07961,Female,39,0,No,Yes,45,Yes,DSL,Yes,No,2,Month-to-month,Yes,Credit card,66.32,3052.48,No
CUST07962,Female,23,0,No,No,34,No,Fiber optic,Yes,Yes,1,One year,Yes,Credit card,58.15,2007.36,No
CUST07963,Female,52,0,Yes,No,14,Yes,DSL,No,Yes,3,Month-to-month,No,Mailed check,56.36,855.92,Yes
CUST07964,Female,43,0,No,No,37,Yes,DSL,Yes,No,4,Month-to-month,Yes,Credit card,58.97,2095.94,No
CUST07965,Male,21,0,Yes,Yes,30,Yes,Fiber optic,No,No,2,One year,Yes,Electronic check,71.45,2306.82,No
CUST07966,Female,51,0,No,Yes,13,Yes,Fiber optic,No,Yes,6,Month-to-month,Yes,Electronic check,84.63,1209.78,Yes
CUST07967,Female,30,0,No,Yes,10,Yes,DSL,Yes,Yes,2,Month-to-month,No,Mailed check,51.67,471.78,No
CUST07968,Female,31,0,No,Yes,10,Yes,Fiber optic,No,Yes,4,Month-to-month,Yes,Credit card,87.24,931.42,No
CUST07969,Male,18,0,Yes,No,46,Yes,No,No internet service,No internet service,0,Month-to-month,Yes,Bank transfer,26.23,1303.6,No
CUST07970,Female,39,0,Yes,Yes,13,No,DSL,No,No,1,One year,Yes,Credit card,51.82,629.72,No
CUST07971,Female,30,0,No,Yes,23,Yes,Fiber optic,No,No,1,Month-to-month,No,Bank transfer,87.54,1857.25,No
CUST07972,Female,22,0,No,No,35,Yes,No,No internet service,No internet service,1,Month-to-month,Yes,Bank transfer,41.55,1504.34,No
CUST07973,Female,43,0,Yes,No,34,Yes,DSL,Yes,No,0,One year,No,Credit card,56.3,2024.83,No
CUST07974,Male,30,0,No,Yes,34,Yes,No,No internet service,No internet service,3,Month-to-month,Yes,Electronic check,37.84,1413.57,No
CUST07975,Female,25,0,No,No,11,Yes,No,No internet service,No internet service,6,Month-to-month,No,Bank transfer,26.49,265.91,Yes
CUST07976,Female,45,0,No,No,35,Yes,DSL,No,No,0,Month-to-month,Yes,Electronic check,71.68,2679.5,Yes
CUST07977,Male,21,0,No,No,22,Yes,Fiber optic,Yes,No,4,Month-to-month,Yes,Mailed check,65.62,1394.63,Yes
CUST07978,Male,75,1,No,No,28,Yes,No,No internet service,No internet service,2,Two year,No,Mailed check,43.03,1173.69,No
CUST07979,Male,45,0,No,No,27,Yes,Fiber optic,Yes,No,4,Two year,Yes,Bank transfer,78.63,2105.19,No
CUST07980,Male,75,1,Yes,No,25,Yes,DSL,No,No,1,Month-to-month,Yes,Credit card,49.03,1326.07,No
CUST07981,Male,69,1,No,Yes,50,Yes,DSL,No,Yes,2,Month-to-month,Yes,Electronic check,67.13,3316.2,Yes
CUST07982,Female,74,1,No,No,46,Yes,DSL,No,Yes,3,One year,No,Credit card,47.01,2086.12,No
CUST07983,Female,49,0,No,No,72,No,DSL,No,No,0,Two year,Yes,Bank transfer,52.19,3674.32,No
CUST07984,Male,42,0,No,No,63,Yes,Fiber optic,No,No,0,One year,No,Bank transfer,91.67,5751.96,No
CUST07985,Female,59,0,No,No,7,No,DSL,Yes,No,2,One year,Yes,Bank transfer,56.99,390.34,Yes
CUST07986,Male,22,0,Yes,No,26,Yes,DSL,Yes,Yes,1,Month-to-month,No,Electronic check,56.25,1584.43,No
CUST07987,Female,66,1,Yes,No,60,Yes,Fiber optic,No,Yes,0,Two year,No,Electronic check,77.12,5084.13,No
CUST07988,Male,36,0,Yes,No,24,Yes,Fiber optic,Yes,No,1,Month-to-month,Yes,Electronic check,79.01,1792.02,No
CUST07989,Male,18,0,No,No,21,Yes,DSL,Yes,No,0,Month-to-month,Yes,Mailed check,64.56,1242.02,No
CUST07990,Male,31,0,No,No,11,Yes,DSL,Yes,No,2,Month-to-month,Yes,Mailed check,78.62,842.08,No
CUST07991,Female,32,0,Yes,No,10,Yes,DSL,No,No,1,Month-to-month,No,Electronic check,66.74,679.31,No
CUST07992,Female,18,0,Yes,No,43,No,DSL,No,Yes,3,Month-to-month,No,Bank transfer,40.57,1654.09,No
CUST07993,Male,56,0,No,Yes,29,Yes,No,No internet service,No internet service,2,Two year,Yes,Mailed check,30.2,945.72,No
CUST07994,Female,23,0,Yes,No,4,No,DSL,No,Yes,3,Month-to-month,Yes,Bank transfer,42.98,180.17,No
CUST07995,Male,67,1,Yes,No,52,Yes,Fiber optic,No,No,2,Month-to-month,Yes,Electronic check,76.63,3666.25,No
CUST07996,Male,44,0,Yes,No,56,Yes,DSL,Yes,Yes,2,Month-to-month,Yes,Mailed check,60.42,3436.89,No
CUST07997,Male,59,0,No,Yes,23,No,Fiber optic,No,Yes,5,Month-to-month,Yes,Credit card,61.68,1489.27,Yes
CUST07998,Female,37,0,No,Yes,27,Yes,Fiber optic,No,Yes,2,One year,No,Credit card,78.7,2282.75,No
CUST07999,Female,25,0,No,Yes,64,No,DSL,No,No,0,Two year,Yes,Bank transfer,75.29,5257.65,No
CUST08000,Female,28,0,Yes,Yes,22,Yes,DSL,,No,3,Month-to-month,Yes,Bank transfer,55.6,1153.94,No
CUST08001,Female,55,0,Yes,No,6,Yes,No,No internet service,No internet service,3,Month-to-month,Yes,Credit card,29.35,187.42,Yes
CUST08002,Female,59,0,No,No,43,Yes,DSL,No,No,2,Month-to-month,Yes,Electronic check,63.97,2690.19,No
CUST08003,Male,33,0,No,No,55,Yes,DSL,No,No,0,Month-to-month,Yes,Electronic check,68.96,3818.84,No
CUST08004,Male,38,0,Yes,No,30,Yes,Fiber optic,No,Yes,2,One year,No,Bank transfer,67.37,1843.59,No
CUST08005,Male,72,1,No,No,13,Yes,No,No internet service,No internet service,0,Month-to-month,Yes,Mailed check,37.5,481.04,No
CUST08006,Male,67,1,No,No,60,Yes,Fiber optic,Yes,No,3,Two year,Yes,Electronic check,87.9,4919.73,No
CUST08007,Male,41,0,No,No,20,Yes,Fiber optic,No,No,0,One year,No,Credit card,75.16,1475.41,No
CUST08008,Male,31,0,Yes,No,14,Yes,DSL,No,No,2,Month-to-month,No,Electronic check,56.76,860.34,No
CUST08009,Female,35,0,Yes,No,29,Yes,No,No internet service,No internet service,1,Month-to-month,Yes,Bank transfer,42.68,1242.82,No
CUST08010,Male,49,0,Yes,No,23,Yes,Fiber optic,Yes,No,2,Month-to-month,Yes,Mailed check,80.37,1728.27,No
CUST08011,Female,50,0,No,Yes,41,Yes,DSL,No,No,0,One year,Yes,Mailed check,46.95,1837.96,No
CUST08012,Female,28,0,No,No,72,Yes,DSL,Yes,Yes,2,Month-to-month,No,Mailed check,47.86,3574.74,No
CUST08013,Female,21,0,Yes,No,14,Yes,Fiber optic,No,No,1,One year,Yes,Mailed check,97.14,1431.64,No
CUST08014,Male,46,0,Yes,No,45,Yes,Fiber optic,No,No,6,Month-to-month,Yes,Electronic check,67.17,3064.14,No
CUST08015,Female,64,1,Yes,No,22,Yes,Fiber optic,Yes,Yes,2,Month-to-month,Yes,Bank transfer,75.18,1784.57,No
CUST08016,Female,26,0,No,No,41,Yes,Fiber optic,No,No,2,Month-to-month,No,Mailed check,88.44,3472.99,No
CUST08017,Female,41,0,No,No,30,Yes,Fiber optic,No,Yes,1,Month-to-month,No,Mailed check,74.7,2142.04,No
CUST08018,Female,27,0,Yes,Yes,19,Yes,Fiber optic,Yes,Yes,2,One year,Yes,Mailed check,61.64,1220.28,No
CUST08019,Female,32,0,No,Yes,46,Yes,DSL,Yes,Yes,1,Two year,No,Mailed check,47.46,2259.79,No
CUST08020,Male,53,0,No,No,21,Yes,Fiber optic,No,No,4,Month-to-month,Yes,Electronic check,78.87,1670.02,Yes
